Time,w_f_0,F_0,N1_0
24.65,0,1.74844660194175,33080.4
24.7,0,1.74,33099.6
24.75,0,1.74,33080
24.8,0,1.74,33080
24.85,0,1.74,33080
24.9,0,1.74,33079.8
24.95,0,1.74,33070
25,0,1.73803921568627,33070
25.05,0,1.72823529411764,33069.6078431373
25.1,0,1.72384615384616,33050
25.15,0,1.74788461538462,33050
25.2,0,1.77,33069.6
25.25,0,1.77,33049.8
25.3,0,1.77,33040
25.35,0,1.75529411764706,33040
25.4,0,1.74058823529412,33040
25.45,0,1.74,33040.2
25.5,0,1.74,33049.8
25.55,0,1.74415841584159,33040.2
25.6,0,1.74910891089109,33050.4
25.65,0,1.75,33070
25.7,0,1.75,33070.6
25.75,0,1.75,33100
25.8,0,1.75,33100
25.85,0,1.75666666666667,33100
25.9,0,1.76647058823529,33100
25.95,0,1.77615384615385,33119.6
26,0,1.78576923076923,33099.6
26.05,0,1.77923076923077,33080.4
26.1,0,1.76,33099.6
26.15,0,1.75,33079.8
26.2,0,1.75,33070.5882352941
26.25,0,1.75,33100
26.3,0,1.75,33080
26.35,0,1.74485714285714,33079.8
26.4,0,1.73057142857143,33070
26.45,0,1.72257425742574,33070
26.5,0,1.73247524752475,33070.2
26.55,0,1.74115384615385,33080
26.6,0,1.74596153846154,33080
26.65,0,1.75,33079.8
26.7,0,1.75,33069.6
26.75,0,1.74883495145631,33050
26.8,0,1.73427184466019,33050
26.85,0,1.72,33049.8
26.9,0,1.72,33040
26.95,0,1.72,33040.2
27,0,1.72905660377358,33050
27.05,0,1.73849056603774,33050
27.1,0,1.74,33050
27.15,0,1.74,33049.8
27.2,0,1.74401960784314,33040
27.25,0,1.74892156862745,33040
27.3,0,1.75,33039.6
27.35,0,1.75,33020
27.4,0,1.75,33020.4
27.45,0,1.75,33040
27.5,0,1.7473,33040
27.55,0,1.7423,33040.2
27.6,0,1.7347572815534,33049.8
27.65,0,1.72504854368932,33040.2
27.7,0,1.72,33049.8
27.75,0,1.72,33040
27.8,0,1.72388349514563,33040
27.85,0,1.73359223300971,33039.6
27.9,0,1.74165048543689,33020
27.95,0,1.74650485436893,33020
28,0,1.75264150943396,33020
28.05,0,1.76207547169811,33020
28.1,0,1.76841584158416,33019.6
28.15,0,1.75851485148515,33000
28.2,0,1.74796116504854,32999.8
28.25,0,1.73339805825243,32989.6
28.3,0,1.72076923076923,32970
28.35,0,1.73038461538461,32969.8
28.4,0,1.74,32960
28.45,0,1.74,32960
28.5,0,1.74,32959.6
28.55,0,1.74466666666667,32940.4
28.6,0,1.74942857142857,32960
28.65,0,1.75,32959.6
28.7,0,1.75,32939.6
28.75,0,1.75,32920
28.8,0,1.75,32920
28.85,0,1.74628571428572,32920
28.9,0,1.74152380952381,32920
28.95,0,1.74,32919.8
29,0,1.74,32910
29.05,0,1.74,32910.2
29.1,0,1.74,32920
